"Sub_community","Plant_species","Sample_type","MeJA_treatment","sample","ASV","abundance","Domain","Phylum","Class","Order","Family","Genus","Species"
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_240",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_240",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_240",9,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_240",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_240",10,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_240",10,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_240",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_240",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_240",8,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_291",1,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_291",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_291",11,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_291",6,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_291",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_291",16,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_291",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_291",8,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_291",12,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_291",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_291",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_291",12,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_291",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_291",6,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_291",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_291",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_291",14,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_291",1,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_291",7,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_291",10,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_291",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_291",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_291",9,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_293",26,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_293",31,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_293",24,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_293",6,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_293",5,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_293",7,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_293",5,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_293",19,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_293",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_293",114,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_293",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_293",10,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_293",10,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_318",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_318",1,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_318",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_318",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_318",6,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_318",6,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_318",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_318",16,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_318",8,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_318",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_318",7,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_318",7,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_318",7,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_318",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_318",3,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_318",10,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_318",17,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_318",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_318",3,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_318",23,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_318",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_318",8,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_318",1,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Burkholderia-Caballeronia-Paraburkholderia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_413",7,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_413",6,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_413",3,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_413",0,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_413",10,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_413",0,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_413",4,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_413",2,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_413",7,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_413",4,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_413",3,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_413",0,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_413",4,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_413",5,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_413",5,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_413",0,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_413",1,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_413",0,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_413",0,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_413",0,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_413",8,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_413",4,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_413",7,"d__Bacteria","p__Chloroflexi","c__Ktedonobacteria","o__C0119","f__C0119","g__C0119","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_782",3,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_782",6,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_782",3,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_782",6,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_782",2,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_782",5,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_782",2,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_782",12,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_782",5,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_782",3,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_782",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_782",5,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_782",18,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","g__Cytophaga","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_799",3,"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Planctomycetales","f__uncultured","g__uncultured","s__"
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_799",0,"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Planctomycetales","f__uncultured","g__uncultured","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_799",0,"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Planctomycetales","f__uncultured","g__uncultured","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_799",1,"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Planctomycetales","f__uncultured","g__uncultured","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_799",0,"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Planctomycetales","f__uncultured","g__uncultured","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_799",0,"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Planctomycetales","f__uncultured","g__uncultured","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_799",8,"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Planctomycetales","f__uncultured","g__uncultured","s__"
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_799",0,"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Planctomycetales","f__uncultured","g__uncultured","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_799",1,"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Planctomycetales","f__uncultured","g__uncultured","s__"
